source_repo,source_commit,path,category,review_phase,priority,review_status,assimilation_decision,pqts_target,license_boundary,size_bytes,line_count,sha256,notes
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/ShuffleFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3355,91,de81d4c8481eb736e645ac68799357daa411171259b3c1c47938b8a322a2e5ff,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/SpreadFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2839,83,f57e125b995888ad23c48cd249a33262d33ddacc9c619b3a089d65b6d2980655,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/StaticPairList.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2962,89,1d9f9051c486c976896592ebfd4712c57ad0d1cdd662ee1aada96de5a82574d2,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/VolatilityFilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6761,176,687c86253ee41e10823309ea87d126ebadb8751dfe56f8f7057b1c649a00b1f0,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/VolumePairList.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,13408,315,e60c9d3cb905f8084cb6b836fcd04aca88e2b16bd43c58246e1ab393a8b17daf,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/pairlist_helpers.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2290,53,60244fa8617a6d3d6a86255ec7382e67d6e0a17216636a2cf961fec771f4634c,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlist/rangestabilityfilter.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6953,174,372c90ffdc378fde3fbc5a4560610219cf6e1bd6528f0ec25cce2a19bd263e9c,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/pairlistmanager.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9972,233,d046acf397867160b778e2594b950ae99432e317986f9de50e6f5c3e58397d7a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/protectionmanager.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,4797,125,2aebf3a43e67f96995d15b522833032fbd7727dca38018402c8ca2afa64ad5fd,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/resolvers/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,513,11,995a15b80c5780d31cbda6c91b838f5b6aaf0aa67a6743f525f06359dde61299,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/resolvers/exchange_resolver.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3850,114,39497f0c4071ccd51ef8685f2e35be65cbdc984b6b3b718918c60a7fe5d8c10e,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/resolvers/iresolver.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,11078,295,b8d34363ed11b5f241174fcdb21155586a5a785a973bdf86f54f88e8b3adef30,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/resolvers/pairlist_resolver.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1673,57,4c1729fd6049396ca31b0f8ffd95ec8c6d75cca039e8b571e927be66a10b7b58,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/resolvers/protection_resolver.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1235,44,6c52dafcad7d35007d11558b11a41f2f82b14db7cae021c5a5265b049c7489f0,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/resolvers/strategy_resolver.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,13687,327,6f585c87ddf9bda9508e0d8caf09ce8cbbe5b624c512a8ad888610ea1139b379,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/system/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,384,9,5224bc6213cd21bf88aa7c893da22c8d42b6084356fb16a4be8641d0d09c36b7,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/system/asyncio_config.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,236,10,ac20a35cd9938e9337ae0e9fa18a9af67d49d4d45dfce1a64b351be18fae8c98,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/system/gc_setup.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,458,18,14e113efa7cffaf95d7b2bc078d8adf2507c11ff4e2f311763459e8134792ff9,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/system/set_mp_start_method.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,454,14,5009e6eb31ded4cdb0884de07e66fe37470fadb4619070f86d4bbf8f68b3734a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/system/version_info.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,434,15,716b53189be429e94c1fb3bede70fdd5aa17def77c3a019cc9c1e0c02929a602,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1594,66,e78eee4b83d3d674618bbd40c21cc37b8683eb1f36be215d0ebd8b59160da335,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/coin_gecko.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,410,13,714452fbc6843263422bb43c608227a81ce322712f95ede5c1ea0821f8782f34,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/datetime_helpers.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3219,126,97480d592d16171ea78b4b4ed0e452b55c356762eefb8e0214aa333bcef78517,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/dry_run_wallet.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,418,12,525217720db53904c3b7fe01cddc94496f0d8fa6f035bbf550814d0cfd85da79,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/formatters.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3132,98,580cc87d42e6464c3680f0d8757faeb316fffb0365268ed58fb9734322a73403,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/ft_precise.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,338,13,0338b928d761ad076f79ce6cb49a4894723170f79d7894212504e248de6fee07,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/ft_ttlcache.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,332,12,4ad9491cf54bdbc40a09e0c53591ffc13ee84a8324dfb92c8fe5e81b4c21f783,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/measure_time.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1333,45,47677fd9065bdd329e32189d84cfc02bde60394c17fb522fc4ad405304aea3b1,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/migrations/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,719,20,a705312186256b44d3ea55d2ce294a0216830bafe2a9c6104e7a9006df9d678c,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/migrations/funding_rate_mig.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,772,26,699c33d3ae9273aa2dc120f24f621847eac007887b6e2504afa2a23045949e1d,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/migrations/migrate_wallet_history.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8822,214,c397ab4e069b0933c321e125f84993583e4ee8a7bd9ce6f6567592d29c677ea9,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/periodic_cache.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,564,19,294624ecac5995bc29374cad413702a02978d59e422adca1ac72681ee12d0db6,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/progress_tracker.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,878,37,d68b00bb4ee3cfb265a5668a4cdcfe563ab7afefca47f9922936615915da3f9e,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/rich_progress.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1727,58,23235a1048b92e29ca1cd6998b226abbb29aad323b0f59f4773cead977f76382,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/rich_tables.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2035,74,ee1c8f8fd9b430650df0bf753429721243d7a1f364443d7d24ca9846235b657e,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/singleton.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,423,16,b7e7e711a24b3d08737b412cf5b85d5ed6bcef6206a4415c29a2cc44137630b2,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/util/template_renderer.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,924,30,7da87d82e5851415b65751ce4a3bdfaec72c16461b577d2845841637476f75e0,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/vendor/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/vendor/qtpylib/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/vendor/qtpylib/indicators.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,19688,681,39de0b1a666c05e0c11034c993eb96212eb505d20d630712c4bb503008609760,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/worker.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8752,239,7a4466dc8c2eae8851f45831f99d300fbcd09bac071015f6598377e4163a5e5a,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/LICENSE,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,35141,674,589ed823e9a84c56feb95ac58e7cf384626b9cbf4fda2a907bc36e103de1bad2,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/MANIFEST.in,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,47,4,f7c1eec461a993d7f2ca18298ea6d3afb47840e050e809924a8b82d070bd484f,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/README.md,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,304,7,13aa199c496ba339b9194e72f19b1961277beb860f3caf2ed97fb29feb976313,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/freqtrade_client/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1042,37,a1a298310bab2b86e2bfbf73a43b1467f888ad5d0af0a51a85d4569180e10a69,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/freqtrade_client/ft_client.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3630,124,a38d6212377fc6591c3110b1d3d0301aba8a13c4315eb42ab18180feb20778eb,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/freqtrade_client/ft_rest_client.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,15613,512,558873ddd2b1c65312ba5b3d387b02254669c1893fdb5a56f38a2ebf386199f4,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/pyproject.toml,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1357,53,dfb039d37bbbfadeefcc0be72cc820ae12423cbd781b2b0c6de0d643407d816e,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/requirements.txt,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,84,3,5e17d5da7ed734b17cae93b13105f98f224680621dc12afc369e3c86d58aa34c,Review after higher-priority assimilation phases.
freqtrade/freqtrade,e00a1fd28c03,ft_client/test_client/__init__.py,other,P4,low,unreviewed,pending,pending triage,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Review after higher-priority assimilation phases.
